통신판매번호,신고기관명,상호,사업자등록번호,법인여부,대표자명,전화번호,전자우편,신고일자,사업장소재지,사업장소재지(도로명),업소상태,신고기관 대표연락처,판매방식,취급품목,인터넷도메인,호스트서버소재지
2021-서울성북-0453,서울특별시 성북구,주식회사 하이로이디자인,333-81-02061,법인,김세훈,'02-,ceo@cushionstory.com,20210302,서울특별시 성북구 돈암동 2-2 신우프라자  ,서울특별시 성북구 정릉로52길 22^ 신우프라자 301^302호 (돈암동),정상영업,02-2241-3966,인터넷,기타,www.cushionstory.com,null
2023-서울성북-1177,서울특별시 성북구,주식회사 더행복한사람들,510-87-02127,법인,정지윤,'010 - 5048 - 0993,thp02127@naver.com,20210226,서울특별시 성북구 동선동1가 121-21 응담빌리지 401호  ,서울특별시 성북구 동소문로24길 13-5^ 응담빌리지 401호 (동선동1가),정상영업,02-2241-3966,인터넷,건강/식품,https://smartstore.naver.com/happypeople02127,경기도 성남시 분당구 성남대로925번길 36^ KT-IDC 5층 (야탑동)
2021-서울성북-0444,서울특별시 성북구,겜친,432-88-01790,법인,이동현,'02-,gamefriend.official@gmail.com,20210225,서울특별시 성북구 삼선동1가 12-1 삼선교복합건물  ,서울특별시 성북구 창경궁로 324^ 삼선교복합건물 6층 602호 (삼선동1가),정상영업,02-2241-3966,인터넷,기타,null,null
2021-서울성북-0436,서울특별시 성북구,주식회사 티에프앤프렌즈,199-86-01545,법인,김홍기,'02-,moondiyona@naver.com,20210225,서울특별시 성북구 동선동2가 173  ,서울특별시 성북구 보문로30가길 3^ 3층 (동선동2가),정상영업,02-2241-3966,인터넷,가전 컴퓨터/사무용품,smartstore.naver.com/bongbongpartners,null
2023-서울성북-1726,서울특별시 성북구,주식회사 스탠다다(Standada Corp.),118-86-02040,법인,박정현,'010-9688-5176,contact@standada.com,20210224,서울특별시 성북구 하월곡동 46-73 코업스타클래스 101동 5층 505호  ,서울특별시 성북구 화랑로 76^ 코업스타클래스 101동 5층 505호 (하월곡동),정상영업,02-2241-3966,인터넷,종합몰,standada.com,서울특별시 양천구 목동동로 233-5^ KTICC센터 3층 (목동)
2021-서울성북-0409,서울특별시 성북구,주식회사 본에피소드,658-86-01840,법인,강형식,'02-,bonepisode@daum.net,20210222,서울특별시 성북구 삼선동3가 15  ,서울특별시 성북구 삼선교로 62^ 지하1층 (삼선동3가),정상영업,02-2241-3966,인터넷,종합몰,네이버 스마트스토어,null
2021-서울성북-0417,서울특별시 성북구,주식회사 베이프컴퍼니,727-87-01236,법인,박효태,'02-,vapecompany@naver.com,20210222,서울특별시 성북구 안암동5가 1-2 고려대학교안암캠퍼스  ,서울특별시 성북구 안암로 145^ 고려대학교안암캠퍼스 B105호 (안암동5가),정상영업,02-2241-3966,인터넷,기타,http://vapecompany.co.kr,null
2021-서울성북-0358,서울특별시 성북구,(주)디앤아이파비스,371-88-00972,법인,박상준,'02-,official@brunel.ai,20210209,서울특별시 성북구 보문동5가 173  ,서울특별시 성북구 지봉로24길 70-6^ 22동 4층 402호 (보문동5가),정상영업,02-2241-3966,인터넷 기타,기타,https://brunel.ai,null
2021-서울성북-0334,서울특별시 성북구,(주)포레몽,578-86-02048,법인,서정윤,'02-,seohyun0694@naver.com,20210208,서울특별시 성북구 장위동 232-7  ,서울특별시 성북구 장위로21길 66^ 1호 가동 1층 101호 (장위동),정상영업,02-2241-3966,인터넷,종합몰 가전,https://www.gmarket.co.kr,null
2021-서울성북-0318,서울특별시 성북구,사라컴퍼니주식회사,250-87-01978,법인,김하영,'02-,ceosummer@saracompany.co.kr,20210206,서울특별시 성북구 정릉동 508-112  ,서울특별시 성북구 북악산로1다길 7 (정릉동),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,www.fashionstudiosara.com,null
2021-서울성북-0313,서울특별시 성북구,한국대학생활협동조합연합회,101-82-71385,법인,김종원,'010-9095-4405,univcoopkr@gmail.com,20210204,서울특별시 성북구 동소문동1가 51 타운힐빌딩  ,서울특별시 성북구 동소문로3길 36^ 제3호동 2층 201호 (동소문동1가^ 타운힐빌딩),정상영업,02-2241-3966,인터넷 카달로그,종합몰 가전 컴퓨터/사무용품 의류/패션/잡화/뷰티,https://smartstore.naver.com/coopskt,null
2021-서울성북-0270,서울특별시 성북구,주식회사 링프리,672-81-02059,법인,이승환,'010-2542-9471,ringfree@naver.com,20210129,서울특별시 성북구 안암동1가 73  ,서울특별시 성북구 보문로30가길 30-6^ 4층 (안암동1가),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,https://smartstore.naver.com,null
2023-서울성북-1251,서울특별시 성북구,차이에프앤씨 주식회사,846-88-01984,법인,채연욱,'010-9988-5435,yeonwook.chae@gmail.com,20210129,서울특별시 성북구 장위동 216-20 1층  ,서울특별시 성북구 돌곶이로41길 39^ 1층 (장위동),정상영업,02-2241-3966,인터넷,건강/식품,https://smartstore.naver.com/gamtansosik,null
2021-서울성북-0257,서울특별시 성북구,라세흐컴퍼니 주식회사,647-87-01963,법인,김보미,'02-,nalbynari@naver.com,20210128,서울특별시 성북구 종암동 132 종암우림카이저팰리스  ,서울특별시 성북구 종암로 132^ 1층 130호 (종암동^ 종암우림카이저팰리스),정상영업,02-2241-3966,인터넷,종합몰,www.studio-simplement.com,null
2021-서울성북-0236,서울특별시 성북구,주식회사 호라이즌앤코(Horizon&co),571-81-02019,법인,이상후,'02-,sanghu010@gmail.com,20210126,서울특별시 성북구 동선동5가 148 수호빌딩  ,서울특별시 성북구 아리랑로6가길 17^ 수호빌딩 1층 (동선동5가),정상영업,02-2241-3966,인터넷,종합몰,http://horizonandco.com,null
2021-서울성북-0228,서울특별시 성북구,우리둥지,872-87-00482,법인,박상윤,'02-,pitoh@nate.com,20210125,서울특별시 성북구 하월곡동 88-64 성북힐스테이트  ,서울특별시 성북구 동소문로44길 43^ 101동 511호 (하월곡동^ 성북힐스테이트),정상영업,02-2241-3966,TV홈쇼핑 인터넷 카달로그,종합몰,http://www.wrdoongji.com,null
2021-서울성북-0227,서울특별시 성북구,주식회사 이지스코리아,828-81-02287,법인,박종수^박형민,'02-,mychago@naver.com,20210125,서울특별시 성북구 길음동 1080 기린빌딩  ,서울특별시 성북구 삼양로 22^ 기린빌딩 205^206호 (길음동),정상영업,02-2241-3966,인터넷,가전,https://smartstore.naver.com/aegiskorea_,null
2021-서울성북-0144,서울특별시 성북구,디디엠어패럴,656-88-01571,법인,김학철,'070-4451-3101,ddm0116@naver.com,20210115,서울특별시 성북구 안암동2가 139-26 해인빌딩  ,서울특별시 성북구 고려대로 19^ 해인빌딩 2층 (안암동2가),정상영업,02-2241-3966,인터넷 기타,의류/패션/잡화/뷰티,https://smartstore.naver.com,null
2021-서울성북-0137,서울특별시 성북구,주식회사 청직,349-86-02135,법인,추교민,'02-,chjiki1@naver.com,20210115,서울특별시 성북구 석관동 77-73 한강S클래스  ,서울특별시 성북구 한천로70길 19-9^ 201호 (석관동^ 한강S클래스),정상영업,02-2241-3966,인터넷,종합몰,www.coupang.com,null
2021-서울성북-0076,서울특별시 성북구,주식회사 인펜토코리아,763-81-02146,법인,박수연,'02-929-3400,psh6820@hanmail.net,20210111,서울특별시 성북구 삼선동5가 401 일상빌딩  ,서울특별시 성북구 고려대로5길 93^ 일상빌딩 1층 (삼선동5가),정상영업,02-2241-3966,인터넷,종합몰,www.coupang.com,null
2020-서울성북-2306,서울특별시 성북구,한양도성 성곽마을 주민네트워크 사회적협동조합,109-82-32329,법인,김덕삼,'02-,citywall_village@naver.com,20201229,서울특별시 성북구 성북동 210-4  ,서울특별시 성북구 성북로23길 37-7 (성북동),정상영업,02-2241-3966,인터넷,종합몰,https://smartstore.naver.com/citywall_village,null
2020-서울성북-2298,서울특별시 성북구,성북패션제조협동조합,725-82-00347,법인,오상현,'02-,osh912@naver.com,20201224,서울특별시 성북구 석관동 248-3  ,서울특별시 성북구 돌곶이로 67 (석관동),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,http://www.urzseoul.com,null
2020-서울성북-2297,서울특별시 성북구,같이가치 협동조합,858-82-00462,법인,유형곤,'0010 - 5109 - 3047,hounggon@naver.com,20201224,서울특별시 성북구 정릉동 16-89  ,서울특별시 성북구 정릉로40길 40^ HOLY DAY B01호 (정릉동),정상영업,02-2241-3966,인터넷,종합몰,http://www.market-bcc.co.kr,null
2020-서울성북-2296,서울특별시 성북구,주식회사 네버랜드,279-88-01224,법인,정광현,'070-4272-0314,willy_j@naver.com,20201223,서울특별시 성북구 안암동5가 102-37  ,서울특별시 성북구 고려대로24길 48^ 지하층 (안암동5가),정상영업,02-2241-3966,인터넷,건강/식품,https://smartstore.naver.com,null
2024-서울성북-0463,서울특별시 성북구,주식회사 찬란,298-86-01779,법인,이윤선,'010-7422-8825,chanlan.business@gmail.com,20201221,서울특별시 성북구 장위동 65-154 성북벤처창업지원센터 204호  ,서울특별시 성북구 화랑로 211^ 성북벤처창업지원센터 204호 (장위동),정상영업,02-2241-3966,인터넷,기타,www.mal-bbal.com,경기도 성남시 분당구 대왕판교로 660^ B동 4층 (삼평동)
2020-서울성북-2288,서울특별시 성북구,넛지스트 유한책임회사,680-86-01828,법인,김동웅,'02-,dongwoong@nudgest.com,20201221,서울특별시 성북구 동소문동4가 260 드림트리빌딩  ,서울특별시 성북구 동소문로 63^ 드림트리빌딩 6층 10호 (동소문동4가),정상영업,02-2241-3966,인터넷,기타,null,null
2020-서울성북-2283,서울특별시 성북구,주식회사 더날자,229-87-01431,법인,이지영,'02-,the-fly@naver.com,20201218,서울특별시 성북구 장위동 269-2  ,서울특별시 성북구 장월로 23^ 지층 (장위동),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,www.bascihada.com,null
2020-서울성북-2257,서울특별시 성북구,주식회사 디올리펜드라,852-88-01859,법인,홍지수,'02-,wwllwwllww1@naver.com,20201214,서울특별시 성북구 동소문동5가 59-7 2층 227호  ,서울특별시 성북구 동소문로 86-15^ 2층 227호 (동소문동5가),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,null,null
2021-서울성북-0695,서울특별시 성북구,주식회사 로코스샵,668-86-01847,법인,구자열,'010-2770-9055,locos99@naver.com,20201211,서울특별시 성북구 하월곡동 37-81  ,서울특별시 성북구 화랑로 90-13^ 2층 (하월곡동),정상영업,02-2241-3966,인터넷,가전,오픈마켓,null
2020-서울성북-2227,서울특별시 성북구,재단법인 내셔널트러스트 문화유산기금,101-82-11510,법인,김홍남,'02-3675-3401,ntfund@naver.com,20201208,서울특별시 성북구 성북동 126-20 최순우 옛집  ,서울특별시 성북구 성북로15길 9 (성북동),정상영업,02-2241-3966,인터넷,교육/도서/완구/오락,https://smartstore.naver.com,null
2020-서울성북-2222,서울특별시 성북구,주식회사 씨비피,105-87-71738,법인,우상재,'02-,gwsang@naver.com,20201208,서울특별시 성북구 안암동5가 1-2 고려대학교안암캠퍼스  ,서울특별시 성북구 안암로 145^ 고려대학교안암캠퍼스 미래기술육성센터 203-4호 (안암동5가),정상영업,02-2241-3966,인터넷 기타,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 건강/식품 의류/패션/잡화/뷰티,https://smartstore.naver.com,null
2022-서울성북-1877,서울특별시 성북구,주식회사 케프리,865-88-01044,법인,PARK PAUL KIESUK(박기석),'010-9711-8590,paul@5dshop.co.kr,20201208,서울특별시 성북구 성북동 132-3 운석빌딩 2층 201호  ,서울특별시 성북구 성북로 49^ 운석빌딩 2층 201호 (성북동),정상영업,02-2241-3966,인터넷,가구/수납용품 의류/패션/잡화/뷰티,http://www.5dshop.co.kr,서울특별시 동작구 보라매로5길 15^ 전문건설회관빌딩 (신대방동)
2020-서울성북-2161,서울특별시 성북구,대한국물산 주식회사,206-86-45064,법인,김용경,'02-,kennyk21@naver.com,20201127,서울특별시 성북구 하월곡동 90-1558  ,서울특별시 성북구 오패산로3길 47^ 5층 504호 (하월곡동),정상영업,02-2241-3966,인터넷 TV홈쇼핑,종합몰,www.coupang.com,null
2020-서울성북-2103,서울특별시 성북구,주식회사 아원에이원,319-88-00974,법인,조용준,'02-,ahonekorea@naver.com,20201119,서울특별시 성북구 성북동 177-28 성우빌딩  ,서울특별시 성북구 성북로 34^ 성우빌딩 2층 (성북동),정상영업,02-2241-3966,인터넷,건강/식품 기타,https://www.meatpop.co.kr,서울특별시 서초구 법원로1길 6 (서초동)
2020-서울성북-2089,서울특별시 성북구,주식회사 굿웰피아,459-86-02000,법인,오순옥,'070-8865-0900,msh1659@hanmail.net,20201116,서울특별시 성북구 정릉동 1025 정릉힐스테이트  ,서울특별시 성북구 정릉로 292^ 상가동 106호 (정릉동^ 정릉힐스테이트),정상영업,02-2241-3966,인터넷,종합몰 건강/식품,G마켓/ 옥션 / 11번가 등 오픈마켓,null
2023-서울성북-1838,서울특별시 성북구,주식회사 안도오,613-86-01833,법인,오세진,'010-9175-3458,ahndoh.osj@gmail.com,20201116,서울특별시 성북구 동선동5가 65 5층 501호  ,서울특별시 성북구 아리랑로4가길 8^ 5층 501호 (동선동5가),정상영업,02-2241-3966,인터넷,건강/식품,오픈마켓,경기도 성남시 분당구 성남대로925번길 36^ KT-IDC 5층 (야탑동)
2020-서울성북-2059,서울특별시 성북구,르쁠랭유한회사,303-86-01353,법인,김선근,'02-,lepoulain1@naver.com,20201111,서울특별시 성북구 종암동 23-1  ,서울특별시 성북구 종암로9길 5^ 1층 (종암동),정상영업,02-2241-3966,인터넷,건강/식품,https://smartstore.naver.com,null
2020-서울성북-2055,서울특별시 성북구,이에스엠코리아(주) ESM Korea,209-81-45898,법인,윤여근,'02-,10pop@naver.com,20201110,서울특별시 성북구 동선동2가 120 패션빌딩  ,서울특별시 성북구 보문로30길 71^ 패션빌딩 601호 (동선동2가),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티 기타,www.butiguette.co.kr,https://smartstore.naver.com,null
2020-서울성북-2023,서울특별시 성북구,다노신,629-81-01153,법인,신용호,'02-,97603942@hanmail.net,20201106,서울특별시 성북구 동선동2가 67  ,서울특별시 성북구 보문로30라길 5-2^ 1층 (동선동2가),정상영업,02-2241-3966,인터넷,건강/식품,www.coupang.com,null
2023-서울성북-1712,서울특별시 성북구,(주)트루본비앤씨,329-87-01987,법인,김화식,'010-5499-6845,trubonbnc@gmail.com,20201106,서울특별시 성북구 안암동1가 300 비1호  ,서울특별시 성북구 보문로26길 71^ 비1호 (안암동1가),정상영업,02-2241-3966,인터넷 기타,의류/패션/잡화/뷰티 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 건강/식품 성인/성인용품 자동차/자동차용품 기타,스마트스토어,경기도 성남시 분당구 성남대로925번길 36^ KT-IDC 5층 (야탑동)
2020-서울성북-1975,서울특별시 성북구,(주)핏처,382-87-01673,법인,박준호,'02-,cnaa97@gmail.com,20201030,서울특별시 성북구 보문동7가 113-1  ,서울특별시 성북구 보문로 44-6^ 1층 (보문동7가),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,https://fitture.com,서울특별시 강남구 언주로 616^ 엘지유플러스 논현IDC (논현동)
